epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
110,257.893,1.28164,1.04098,0.00769,0.86315,0.65784,0.79972,0.54367,1.04792,0.80024,0.0116,0.00156836,0.00156836,0.00156836
111,260.095,1.33573,1.04393,0.00686,0.74195,0.74393,0.80918,0.54373,1.01204,0.8964,0.01136,0.0015644,0.0015644,0.0015644
112,262.297,1.28529,1.03333,0.00762,0.78392,0.71276,0.79534,0.53206,1.03037,0.8889,0.01147,0.00156044,0.00156044,0.00156044
113,264.449,1.30486,1.03937,0.00724,0.83053,0.70419,0.81123,0.54087,1.02298,0.8846,0.01067,0.00155648,0.00155648,0.00155648
114,266.81,1.27283,1.00003,0.00802,0.8165,0.6777,0.7919,0.51286,1.08229,0.94368,0.01207,0.00155252,0.00155252,0.00155252
115,269.018,1.29789,1.09182,0.0083,0.74706,0.72372,0.79759,0.52439,0.99417,0.90789,0.01015,0.00154856,0.00154856,0.00154856
116,271.227,1.26098,0.99383,0.00743,0.75918,0.71302,0.77549,0.51327,1.01789,1.01776,0.01077,0.0015446,0.0015446,0.0015446
117,273.449,1.35672,1.02242,0.00759,0.79437,0.72406,0.80203,0.51794,1.06286,1.05446,0.01192,0.00154064,0.00154064,0.00154064
118,275.674,1.31119,1.0199,0.00696,0.74682,0.74232,0.80609,0.5224,1.05375,0.95108,0.0115,0.00153668,0.00153668,0.00153668
119,277.901,1.25852,0.93143,0.00714,0.765,0.75456,0.81172,0.54722,0.99486,0.8485,0.01065,0.00153272,0.00153272,0.00153272
120,280.111,1.2518,0.99141,0.00748,0.73185,0.73731,0.78889,0.53944,0.9209,0.89554,0.00959,0.00152876,0.00152876,0.00152876
121,282.449,1.27709,0.96937,0.00708,0.74454,0.76561,0.80584,0.54678,0.94796,0.8919,0.00999,0.0015248,0.0015248,0.0015248
122,284.69,1.29986,1.05534,0.00749,0.78907,0.71302,0.78714,0.5379,0.92878,0.82609,0.00999,0.00152084,0.00152084,0.00152084
