epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
172,236.902,1.142,0.84137,1.1682,0.79247,0.69964,0.80933,0.56228,0.93048,0.84492,1.16537,0.00132284,0.00132284,0.00132284
173,238.246,1.12947,0.84346,1.17663,0.81663,0.76159,0.83332,0.57817,0.90688,0.81976,1.13758,0.00131888,0.00131888,0.00131888
174,239.589,1.09841,0.83869,1.18124,0.84317,0.74834,0.84318,0.59076,0.87087,0.77628,1.10406,0.00131492,0.00131492,0.00131492
175,240.917,1.09597,0.81867,1.17022,0.79849,0.76821,0.83661,0.5889,0.88146,0.77348,1.11742,0.00131096,0.00131096,0.00131096
176,242.287,1.11251,0.86208,1.18923,0.80119,0.79249,0.85234,0.596,0.84972,0.77183,1.11456,0.001307,0.001307,0.001307
177,243.603,1.08925,0.82763,1.14859,0.82103,0.74941,0.84859,0.58703,0.887,0.8011,1.13246,0.00130304,0.00130304,0.00130304
178,244.96,1.11819,0.8781,1.18944,0.7979,0.69316,0.81054,0.55427,0.95117,0.86119,1.1724,0.00129908,0.00129908,0.00129908
179,246.296,1.12447,0.83248,1.18449,0.78647,0.73289,0.7948,0.55545,0.93093,0.88732,1.17034,0.00129512,0.00129512,0.00129512
180,247.643,1.15195,0.83176,1.17212,0.77133,0.78185,0.82125,0.55899,0.9265,0.85328,1.19663,0.00129116,0.00129116,0.00129116
181,248.946,1.10829,0.81601,1.17458,0.79422,0.74834,0.83739,0.57548,0.92885,0.78683,1.19608,0.0012872,0.0012872,0.0012872
