epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
167,412.574,1.09752,1.06372,0.00812,0.74081,0.65784,0.75585,0.52575,0.94599,0.93204,0.01102,0.00134264,0.00134264,0.00134264
168,415.094,1.0816,1.05853,0.00819,0.79374,0.73289,0.81971,0.54675,1.08903,0.82081,0.01273,0.00133868,0.00133868,0.00133868
169,417.358,1.1468,1.046,0.00895,0.78193,0.71744,0.81261,0.55208,1.08652,0.85014,0.01305,0.00133472,0.00133472,0.00133472
170,419.727,1.16974,1.04717,0.00919,0.71381,0.73068,0.78933,0.55038,1.02929,0.97528,0.01188,0.00133076,0.00133076,0.00133076
171,422.031,1.09474,1.03137,0.00866,0.71418,0.63432,0.73015,0.50471,1.03178,1.03378,0.01244,0.0013268,0.0013268,0.0013268
172,424.387,1.07198,0.99444,0.0079,0.77383,0.69978,0.80787,0.53942,0.97431,0.93594,0.01082,0.00132284,0.00132284,0.00132284
173,426.662,1.13609,1.08225,0.00811,0.72979,0.75717,0.78964,0.544,0.975,0.90755,0.01106,0.00131888,0.00131888,0.00131888
174,429.155,1.06725,0.93069,0.00739,0.73504,0.73951,0.79411,0.54291,1.01866,0.89063,0.01181,0.00131492,0.00131492,0.00131492
175,431.468,1.08954,1.03457,0.00829,0.77789,0.73731,0.82621,0.56346,0.97072,0.9198,0.01123,0.00131096,0.00131096,0.00131096
176,433.849,1.23438,1.19187,0.00783,0.83119,0.71302,0.83343,0.55237,1.05753,0.82119,0.01223,0.001307,0.001307,0.001307
177,436.149,1.15753,1.0708,0.00779,0.78681,0.74952,0.82556,0.56072,0.96645,0.83298,0.01112,0.00130304,0.00130304,0.00130304
178,438.467,1.07995,1.02383,0.00791,0.74597,0.73898,0.80367,0.54602,0.9531,0.92939,0.01032,0.00129908,0.00129908,0.00129908
179,440.78,1.04633,0.97467,0.0073,0.75117,0.7351,0.80245,0.53637,0.99388,1.00195,0.01136,0.00129512,0.00129512,0.00129512
180,443.128,1.15715,1.12173,0.00865,0.7884,0.74026,0.80786,0.54118,1.03721,0.86747,0.01208,0.00129116,0.00129116,0.00129116
181,445.573,1.18088,1.0466,0.00785,0.77504,0.72406,0.79771,0.54505,1.0142,0.86784,0.01184,0.0012872,0.0012872,0.0012872
