epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,269.345,0.9974,0.97493,1.21669,0.75894,0.75756,0.81672,0.57506,0.94643,0.8776,1.2107,0.00128324,0.00128324,0.00128324
183,270.76,0.98428,1.02095,1.19828,0.83027,0.74614,0.83053,0.57577,0.93663,0.88617,1.20951,0.00127928,0.00127928,0.00127928
184,272.167,1.04238,0.94623,1.21253,0.80709,0.74809,0.82263,0.57091,0.97257,0.85234,1.22973,0.00127532,0.00127532,0.00127532
185,273.583,0.98458,0.88563,1.18582,0.8054,0.766,0.83087,0.57227,0.96841,0.84452,1.20436,0.00127136,0.00127136,0.00127136
186,274.977,0.95351,0.8871,1.17871,0.83885,0.7638,0.85541,0.59263,0.97071,0.8041,1.23365,0.0012674,0.0012674,0.0012674
187,276.354,1.02945,0.93993,1.21416,0.82406,0.74444,0.84386,0.5724,0.9804,0.84984,1.22114,0.00126344,0.00126344,0.00126344
188,277.76,0.98372,1.07456,1.20765,0.81205,0.71744,0.81147,0.55305,1.00775,0.91297,1.2199,0.00125948,0.00125948,0.00125948
189,279.177,0.96367,0.93491,1.17214,0.81486,0.76821,0.83861,0.57658,0.9588,0.83868,1.21459,0.00125552,0.00125552,0.00125552
190,280.568,0.90269,0.8315,1.12245,0.80266,0.77218,0.85271,0.59953,0.93679,0.8176,1.17997,0.00125156,0.00125156,0.00125156
191,281.988,0.89713,1.17905,1.08538,0.79604,0.77542,0.84829,0.60751,0.90274,0.84247,1.17631,0.0012476,0.0012476,0.0012476
192,283.451,1.11836,1.10146,1.27171,0.83015,0.71207,0.82838,0.58229,0.89615,0.928,1.14458,0.00124364,0.00124364,0.00124364
193,284.839,1.01106,0.97678,1.21164,0.81796,0.75382,0.84081,0.58174,0.94394,0.90819,1.15655,0.00123968,0.00123968,0.00123968
194,286.234,0.93272,0.89305,1.16101,0.81654,0.74673,0.84291,0.58185,0.95737,0.88459,1.1796,0.00123572,0.00123572,0.00123572
195,287.629,0.93437,0.84109,1.11914,0.81606,0.75411,0.84266,0.58548,0.91755,0.88261,1.1663,0.00123176,0.00123176,0.00123176
196,289.197,0.90775,0.84038,1.12403,0.83514,0.75497,0.8462,0.58377,0.94576,0.85339,1.19123,0.0012278,0.0012278,0.0012278
197,290.581,0.95989,0.88051,1.17037,0.77917,0.79912,0.84899,0.59566,0.91638,0.82702,1.17118,0.00122384,0.00122384,0.00122384
198,291.972,0.94826,0.87283,1.1643,0.76795,0.79632,0.83842,0.57782,0.9023,0.86686,1.1545,0.00121988,0.00121988,0.00121988
199,293.376,0.88942,0.80848,1.13634,0.77412,0.78808,0.8281,0.56427,0.93223,0.85222,1.16948,0.00121592,0.00121592,0.00121592
200,294.78,0.98452,0.87545,1.16285,0.79664,0.79029,0.83799,0.5795,0.9316,0.86734,1.18788,0.00121196,0.00121196,0.00121196
201,296.171,0.98859,0.9284,1.20219,0.81684,0.75717,0.8421,0.58168,0.97683,0.85293,1.19277,0.001208,0.001208,0.001208
202,297.609,1.0137,0.95081,1.2124,0.77179,0.77042,0.84589,0.59099,0.9293,0.84861,1.20946,0.00120404,0.00120404,0.00120404
203,298.996,0.96691,0.8728,1.1567,0.82311,0.7351,0.83434,0.58127,0.98822,0.83069,1.23084,0.00120008,0.00120008,0.00120008
204,300.406,0.88609,1.06272,1.08951,0.80867,0.80353,0.85505,0.6089,0.93938,0.79169,1.19743,0.00119612,0.00119612,0.00119612
205,301.847,1.02562,0.92436,1.18646,0.76235,0.7947,0.83537,0.59545,0.92813,0.79679,1.19494,0.00119216,0.00119216,0.00119216
206,303.239,0.9192,0.89069,1.15234,0.81727,0.766,0.83293,0.60107,0.93635,0.81575,1.2086,0.0011882,0.0011882,0.0011882
207,304.633,0.9152,0.88598,1.16252,0.83075,0.77483,0.84322,0.6142,0.89654,0.80748,1.20133,0.00118424,0.00118424,0.00118424
208,306.069,0.91483,0.87776,1.15051,0.8047,0.74834,0.82164,0.58212,0.93211,0.86153,1.2235,0.00118028,0.00118028,0.00118028
209,307.455,0.99462,0.91975,1.20464,0.7951,0.77096,0.836,0.59354,0.8863,0.85606,1.19432,0.00117632,0.00117632,0.00117632
210,308.855,0.95485,0.88357,1.15784,0.81983,0.7333,0.83104,0.58623,0.91417,0.83744,1.18219,0.00117236,0.00117236,0.00117236
211,310.26,0.98059,0.93242,1.18833,0.80644,0.75418,0.83981,0.60188,0.91033,0.77751,1.18959,0.0011684,0.0011684,0.0011684
212,311.669,0.97653,0.89737,1.18767,0.75657,0.80574,0.8603,0.61635,0.90679,0.78104,1.16852,0.00116444,0.00116444,0.00116444
213,313.095,0.90972,1.16442,1.10934,0.81011,0.79912,0.87146,0.62085,0.91573,0.78098,1.16138,0.00116048,0.00116048,0.00116048
214,314.519,0.90791,0.88057,1.13939,0.86657,0.72406,0.86857,0.62264,0.88524,0.80331,1.16598,0.00115652,0.00115652,0.00115652
215,315.969,0.94059,0.8538,1.15549,0.83121,0.7638,0.86648,0.61431,0.91878,0.80205,1.18599,0.00115256,0.00115256,0.00115256
216,317.516,0.83566,1.11974,1.06931,0.8313,0.73289,0.83585,0.59846,0.88304,0.82629,1.16735,0.0011486,0.0011486,0.0011486
217,318.908,0.8816,0.80859,1.11201,0.85562,0.71302,0.82724,0.58554,0.89299,0.85769,1.16949,0.00114464,0.00114464,0.00114464
218,320.311,0.97367,0.86388,1.16895,0.85413,0.71744,0.83569,0.60245,0.94737,0.8227,1.22723,0.00114068,0.00114068,0.00114068
219,321.701,1.01761,0.96087,1.20352,0.79186,0.74172,0.82703,0.59577,0.93525,0.89233,1.1954,0.00113672,0.00113672,0.00113672
220,323.099,0.95967,0.85555,1.156,0.79835,0.75161,0.84338,0.594,0.95697,0.85342,1.20001,0.00113276,0.00113276,0.00113276
221,324.499,0.9491,0.90259,1.17461,0.81079,0.77568,0.85237,0.61096,0.90965,0.81811,1.17916,0.0011288,0.0011288,0.0011288
222,325.939,0.9793,0.9123,1.16487,0.79563,0.79249,0.84967,0.59912,0.94243,0.80348,1.19727,0.00112484,0.00112484,0.00112484
223,327.322,0.95888,0.88975,1.17929,0.81517,0.73995,0.83237,0.58746,0.93979,0.86062,1.18878,0.00112088,0.00112088,0.00112088
224,328.739,0.95375,0.87193,1.14485,0.82474,0.75717,0.85439,0.61745,0.91518,0.80557,1.17921,0.00111692,0.00111692,0.00111692
225,330.134,0.99063,0.97149,1.17911,0.79023,0.79912,0.8638,0.6069,0.8912,0.80536,1.15735,0.00111296,0.00111296,0.00111296
226,331.521,0.90028,0.86205,1.13982,0.80609,0.7892,0.86976,0.60068,0.92275,0.79363,1.18107,0.001109,0.001109,0.001109
227,332.912,0.95579,0.85819,1.1562,0.83311,0.74936,0.85463,0.58229,0.96628,0.83016,1.21002,0.00110504,0.00110504,0.00110504
228,334.343,0.95926,0.90567,1.14167,0.85427,0.74393,0.84322,0.59978,0.90395,0.81429,1.16628,0.00110108,0.00110108,0.00110108
229,335.731,0.90054,0.8217,1.13346,0.81839,0.70628,0.83566,0.58877,0.91009,0.83814,1.18651,0.00109712,0.00109712,0.00109712
230,337.143,0.91655,0.83906,1.1442,0.8317,0.71082,0.83378,0.57131,1.01563,0.89707,1.2607,0.00109316,0.00109316,0.00109316
231,338.532,0.99912,0.89417,1.21311,0.82619,0.77263,0.8631,0.60461,0.95711,0.83192,1.24384,0.0010892,0.0010892,0.0010892
232,339.956,0.96646,0.86545,1.17865,0.84376,0.75717,0.85743,0.60781,0.92786,0.80526,1.18616,0.00108524,0.00108524,0.00108524
233,341.344,0.95544,0.90952,1.17575,0.8109,0.74783,0.83099,0.60131,0.94055,0.80549,1.19404,0.00108128,0.00108128,0.00108128
234,342.731,0.90624,0.80189,1.14461,0.82624,0.74528,0.85235,0.61914,0.89167,0.80475,1.17492,0.00107732,0.00107732,0.00107732
235,344.162,0.89455,0.8135,1.14006,0.79788,0.79301,0.84854,0.59629,0.91551,0.78035,1.18586,0.00107336,0.00107336,0.00107336
236,345.745,0.95622,0.83705,1.15791,0.83266,0.73951,0.83389,0.5766,0.95848,0.80453,1.21732,0.0010694,0.0010694,0.0010694
237,347.135,0.95619,0.93039,1.17569,0.84234,0.7351,0.84251,0.59123,0.93502,0.8074,1.21441,0.00106544,0.00106544,0.00106544
238,348.522,0.9079,0.8576,1.14579,0.83095,0.77925,0.85082,0.58829,0.96787,0.80263,1.21273,0.00106148,0.00106148,0.00106148
239,349.936,0.95173,0.93162,1.17341,0.82828,0.7638,0.84338,0.57585,0.93629,0.8011,1.21486,0.00105752,0.00105752,0.00105752
240,351.331,0.84999,1.01128,1.08688,0.81685,0.71872,0.8175,0.57171,0.924,0.81889,1.20542,0.00105356,0.00105356,0.00105356
241,352.723,0.9686,0.89724,1.15545,0.82824,0.77925,0.85817,0.5987,0.93689,0.80038,1.18798,0.0010496,0.0010496,0.0010496
242,354.147,0.89488,1.39754,1.10414,0.82484,0.766,0.83575,0.5922,0.9441,0.79487,1.20083,0.00104564,0.00104564,0.00104564
243,355.525,0.92138,0.83251,1.14371,0.77072,0.766,0.81951,0.58579,0.93732,0.83792,1.18363,0.00104168,0.00104168,0.00104168
244,356.941,0.95693,0.93073,1.17754,0.79502,0.74834,0.82423,0.58656,0.90831,0.9285,1.16049,0.00103772,0.00103772,0.00103772
245,358.332,0.93409,0.88823,1.14677,0.79862,0.75938,0.83876,0.59331,0.86817,0.81227,1.13878,0.00103376,0.00103376,0.00103376
246,359.712,0.93559,0.89233,1.14222,0.79336,0.76821,0.84007,0.59392,0.86029,0.79277,1.14261,0.0010298,0.0010298,0.0010298
247,361.116,0.996,0.94175,1.19635,0.76761,0.78752,0.83348,0.59093,0.89586,0.85015,1.16942,0.00102584,0.00102584,0.00102584
248,362.531,0.85965,0.74819,1.10127,0.81341,0.72185,0.8184,0.58775,0.88505,0.81529,1.16306,0.00102188,0.00102188,0.00102188
249,363.914,0.87002,0.75,1.09795,0.82097,0.74614,0.83754,0.593,0.91483,0.8153,1.18331,0.00101792,0.00101792,0.00101792
250,365.308,0.887,0.83295,1.12637,0.77197,0.79029,0.84155,0.58879,0.95243,0.79944,1.20467,0.00101396,0.00101396,0.00101396
251,366.712,0.91793,0.83547,1.1496,0.8048,0.7372,0.8147,0.57048,0.94646,0.85683,1.2013,0.00101,0.00101,0.00101
252,368.124,0.92539,0.85575,1.16237,0.77488,0.79912,0.84568,0.59474,0.96727,0.79854,1.23225,0.00100604,0.00100604,0.00100604
253,369.68,0.93127,0.83535,1.15614,0.80371,0.79541,0.85391,0.61059,0.90456,0.76624,1.18031,0.00100208,0.00100208,0.00100208
254,371.068,0.9102,0.92848,1.14403,0.81958,0.75717,0.8463,0.60532,0.89729,0.77222,1.16704,0.00099812,0.00099812,0.00099812
255,372.455,0.88739,0.79629,1.11691,0.81749,0.7351,0.83258,0.58447,0.94608,0.82446,1.18895,0.00099416,0.00099416,0.00099416
256,373.852,0.95393,0.87464,1.15586,0.81085,0.74834,0.82917,0.58388,0.94495,0.81972,1.19841,0.0009902,0.0009902,0.0009902
257,375.259,0.9073,0.82127,1.13381,0.83617,0.7351,0.82907,0.58884,0.93758,0.80825,1.21453,0.00098624,0.00098624,0.00098624
258,376.63,0.85583,1.004,1.07201,0.80743,0.75717,0.83429,0.58162,0.90883,0.79463,1.17301,0.00098228,0.00098228,0.00098228
259,378.065,0.89362,0.80936,1.12943,0.83135,0.72406,0.82786,0.56905,0.95941,0.81939,1.20396,0.00097832,0.00097832,0.00097832
260,379.472,0.9212,0.79943,1.15707,0.78721,0.75133,0.81557,0.56438,0.92245,0.83508,1.19644,0.00097436,0.00097436,0.00097436
261,380.88,0.92683,0.80006,1.13838,0.7786,0.76853,0.83655,0.57889,0.94499,0.82174,1.20578,0.0009704,0.0009704,0.0009704
262,382.304,0.93805,0.85057,1.1659,0.84605,0.74614,0.84763,0.59203,0.93931,0.80441,1.19358,0.00096644,0.00096644,0.00096644
263,383.69,0.93037,0.86214,1.15735,0.81597,0.7638,0.85067,0.61003,0.91465,0.79136,1.1841,0.00096248,0.00096248,0.00096248
264,385.109,0.83647,0.7739,1.11669,0.84761,0.74901,0.84906,0.60772,0.93839,0.78466,1.20374,0.00095852,0.00095852,0.00095852
