epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,340.957,1.04042,0.88173,0.00711,0.76234,0.75276,0.79776,0.55875,1.02032,0.7939,0.01178,0.00128324,0.00128324,0.00128324
183,342.655,1.10332,1.02259,0.00802,0.82195,0.72848,0.82627,0.57094,1.01941,0.76596,0.01122,0.00127928,0.00127928,0.00127928
184,344.418,1.04279,0.86249,0.00667,0.7784,0.76767,0.82943,0.58109,0.93794,0.85808,0.01031,0.00127532,0.00127532,0.00127532
185,346.129,1.07168,0.90352,0.00673,0.76289,0.76709,0.82905,0.57721,0.96416,0.80106,0.01103,0.00127136,0.00127136,0.00127136
186,347.864,1.10763,0.94472,0.00747,0.80796,0.74834,0.82692,0.57054,0.99191,0.81634,0.01125,0.0012674,0.0012674,0.0012674
187,349.763,1.04098,1.0002,0.00773,0.74652,0.77704,0.81996,0.56165,0.94337,0.92612,0.01031,0.00126344,0.00126344,0.00126344
188,351.493,1.11617,0.98445,0.00739,0.74187,0.78038,0.83323,0.58486,0.95526,0.86695,0.0107,0.00125948,0.00125948,0.00125948
189,353.241,1.04639,0.97166,0.0073,0.78927,0.77263,0.83424,0.58803,0.93531,0.76552,0.00998,0.00125552,0.00125552,0.00125552
190,355.04,1.08851,0.97543,0.00752,0.80667,0.73689,0.82319,0.59174,0.92321,0.73259,0.01041,0.00125156,0.00125156,0.00125156
191,356.809,1.01555,0.93522,0.00782,0.80405,0.77263,0.84224,0.58746,0.95411,0.69526,0.01092,0.0012476,0.0012476,0.0012476
192,358.57,0.98335,0.86758,0.0078,0.82478,0.71523,0.82182,0.56754,0.93574,0.7829,0.01,0.00124364,0.00124364,0.00124364
193,360.416,1.07215,0.93733,0.00659,0.81664,0.73738,0.82117,0.55839,0.94278,0.81221,0.01004,0.00123968,0.00123968,0.00123968
194,362.175,1.02667,0.89897,0.00733,0.79779,0.73951,0.81486,0.55795,0.91383,0.82678,0.00943,0.00123572,0.00123572,0.00123572
195,363.897,1.01546,0.83259,0.00659,0.79041,0.74092,0.82786,0.57045,0.92184,0.82809,0.00947,0.00123176,0.00123176,0.00123176
196,365.664,1.00039,0.84341,0.00673,0.80294,0.74393,0.82323,0.56229,0.97834,0.86626,0.01085,0.0012278,0.0012278,0.0012278
197,367.341,0.93881,0.76494,0.00672,0.77451,0.77483,0.82965,0.56674,0.96228,0.82743,0.01009,0.00122384,0.00122384,0.00122384
198,369.101,1.0264,0.86861,0.0066,0.75377,0.75055,0.81551,0.55599,0.95445,0.89464,0.01056,0.00121988,0.00121988,0.00121988
199,370.836,1.0525,0.90464,0.00724,0.79869,0.71819,0.81621,0.5494,1.01445,0.84824,0.01138,0.00121592,0.00121592,0.00121592
200,372.76,1.0603,0.89757,0.00717,0.79438,0.72627,0.79789,0.55601,0.97272,0.8102,0.01116,0.00121196,0.00121196,0.00121196
201,374.505,1.00569,0.83551,0.0067,0.79604,0.7351,0.79854,0.55513,0.9758,0.7904,0.01143,0.001208,0.001208,0.001208
202,376.27,1.06066,0.88697,0.00667,0.7679,0.74614,0.80273,0.56169,0.96889,0.77217,0.01166,0.00120404,0.00120404,0.00120404
203,378.014,0.97686,0.86954,0.00648,0.81889,0.71866,0.82029,0.56216,0.96326,0.76134,0.01118,0.00120008,0.00120008,0.00120008
204,379.774,1.02271,0.88693,0.00762,0.78498,0.7253,0.80397,0.55976,0.94315,0.82287,0.01031,0.00119612,0.00119612,0.00119612
205,381.476,0.9963,0.8393,0.00774,0.77732,0.71302,0.79218,0.55637,0.98326,0.84674,0.01118,0.00119216,0.00119216,0.00119216
206,383.388,0.97993,0.82988,0.00655,0.78245,0.72406,0.80874,0.5598,1.00137,0.78061,0.01169,0.0011882,0.0011882,0.0011882
207,385.146,1.02437,0.9455,0.00717,0.75295,0.76821,0.81325,0.56373,0.94734,0.7752,0.01026,0.00118424,0.00118424,0.00118424
208,386.886,1.04801,0.90863,0.00721,0.76182,0.76257,0.81954,0.571,0.91028,0.79582,0.00985,0.00118028,0.00118028,0.00118028
209,388.619,1.00717,0.88679,0.00639,0.76343,0.76224,0.81853,0.55833,0.94082,0.85496,0.01005,0.00117632,0.00117632,0.00117632
210,390.347,1.02456,0.90327,0.00681,0.8279,0.71302,0.81259,0.55593,0.9391,0.84045,0.01054,0.00117236,0.00117236,0.00117236
211,392.047,1.02856,0.92182,0.00727,0.76752,0.72881,0.80397,0.55298,0.94533,0.80513,0.01059,0.0011684,0.0011684,0.0011684
212,393.8,1.10836,1.04561,0.00784,0.78777,0.72106,0.80689,0.55727,0.94253,0.85568,0.01062,0.00116444,0.00116444,0.00116444
213,395.66,0.96758,0.85189,0.00714,0.7739,0.73731,0.80367,0.55045,0.96983,0.87952,0.01095,0.00116048,0.00116048,0.00116048
214,397.377,0.97789,0.83478,0.00705,0.79759,0.7064,0.8014,0.54048,1.03825,0.84964,0.01179,0.00115652,0.00115652,0.00115652
215,399.089,1.02364,0.8301,0.00657,0.81368,0.75276,0.83004,0.5674,0.97649,0.78481,0.01105,0.00115256,0.00115256,0.00115256
216,400.81,0.98657,0.84593,0.00708,0.8027,0.76821,0.83761,0.57363,0.98832,0.76108,0.01125,0.0011486,0.0011486,0.0011486
217,402.507,1.05206,0.91847,0.00718,0.82453,0.7365,0.82336,0.55628,1.0024,0.79379,0.01115,0.00114464,0.00114464,0.00114464
218,404.231,1.002,0.88883,0.00747,0.81159,0.74172,0.81732,0.56754,0.91933,0.80895,0.01011,0.00114068,0.00114068,0.00114068
219,406.133,0.94398,0.79143,0.00652,0.80953,0.75276,0.82682,0.56207,0.9892,0.80284,0.01099,0.00113672,0.00113672,0.00113672
220,407.897,0.98531,0.85696,0.0066,0.79418,0.74959,0.82871,0.57524,0.96551,0.79399,0.01053,0.00113276,0.00113276,0.00113276
221,409.589,0.98179,0.78144,0.00684,0.82231,0.72535,0.82997,0.56663,0.97805,0.82107,0.01027,0.0011288,0.0011288,0.0011288
222,411.361,1.04456,0.87605,0.00674,0.78148,0.75717,0.81512,0.56924,0.94005,0.73616,0.01022,0.00112484,0.00112484,0.00112484
223,413.087,1.04195,0.905,0.00758,0.80287,0.74834,0.82406,0.57715,0.934,0.75837,0.01014,0.00112088,0.00112088,0.00112088
224,414.845,1.01267,0.83941,0.00622,0.81404,0.75938,0.83577,0.57991,0.9393,0.73587,0.01047,0.00111692,0.00111692,0.00111692
225,416.7,1.02759,0.87571,0.00676,0.78651,0.77261,0.82521,0.57308,0.96443,0.72918,0.01092,0.00111296,0.00111296,0.00111296
226,418.435,0.94999,0.83566,0.00662,0.75515,0.74891,0.8139,0.56626,0.94424,0.76166,0.01105,0.001109,0.001109,0.001109
227,420.142,1.01344,0.86966,0.00674,0.80621,0.73951,0.82287,0.56444,0.9299,0.76436,0.01053,0.00110504,0.00110504,0.00110504
228,421.854,1.04687,0.8933,0.00674,0.77756,0.75055,0.8095,0.55641,0.92647,0.8487,0.0106,0.00110108,0.00110108,0.00110108
229,423.541,1.04725,0.85685,0.00674,0.79197,0.73731,0.80271,0.56605,0.95366,0.79358,0.01132,0.00109712,0.00109712,0.00109712
230,425.237,0.99858,0.87038,0.00684,0.75052,0.74393,0.79509,0.56821,0.92677,0.79974,0.01116,0.00109316,0.00109316,0.00109316
231,427.103,0.99886,0.86582,0.00765,0.74202,0.69208,0.75622,0.53196,1.0054,0.89698,0.01183,0.0010892,0.0010892,0.0010892
232,428.816,0.94481,0.84913,0.00672,0.7933,0.71965,0.81564,0.57276,0.91454,0.77023,0.01016,0.00108524,0.00108524,0.00108524
233,430.501,1.02335,0.81638,0.00609,0.77758,0.77042,0.83581,0.58547,0.88782,0.74975,0.00998,0.00108128,0.00108128,0.00108128
234,432.224,0.96292,0.83328,0.00625,0.78782,0.76821,0.82671,0.58125,0.92122,0.73873,0.01026,0.00107732,0.00107732,0.00107732
235,433.935,0.98547,0.84016,0.00696,0.7959,0.74891,0.81526,0.57213,0.93961,0.75995,0.01088,0.00107336,0.00107336,0.00107336
236,435.652,0.99734,0.87335,0.00695,0.76379,0.766,0.808,0.56248,0.91526,0.86066,0.01013,0.0010694,0.0010694,0.0010694
237,437.494,0.94663,0.80116,0.00683,0.80194,0.72399,0.80724,0.5563,0.9377,0.84154,0.01027,0.00106544,0.00106544,0.00106544
238,439.204,0.974,0.79094,0.00663,0.80872,0.73731,0.82074,0.56449,0.94438,0.79339,0.01038,0.00106148,0.00106148,0.00106148
239,440.905,1.00188,0.82883,0.0073,0.86816,0.71302,0.83136,0.5761,0.93943,0.78502,0.01019,0.00105752,0.00105752,0.00105752
240,442.642,1.03649,0.8609,0.00698,0.79893,0.73731,0.8232,0.57097,0.91743,0.78788,0.00991,0.00105356,0.00105356,0.00105356
